,soma_joinid,feature_id,feature_name,feature_length
583,583,ENSG00000236795,CNTNAP2-AS1,2145
584,584,ENSG00000234215,CT66,1901
585,585,ENSG00000236531,RP5-945F2.2,758
586,586,ENSG00000229591,RP5-981O7.2,673
587,587,ENSG00000203335,AC006019.3,4065
588,588,ENSG00000233363,AC006019.4,3044
589,589,ENSG00000270114,RP5-1048B16.1,698
590,590,ENSG00000272638,GS1-114I9.1,741
591,591,ENSG00000264324,RP11-287D1.3,5059
592,592,ENSG00000272908,RP11-121A8.1,1968
593,593,ENSG00000229379,AC006041.1,328
594,594,ENSG00000227719,AC006042.6,524
595,595,ENSG00000233108,GLCCI1-DT,568
596,596,ENSG00000234141,AC009473.1,692
597,597,ENSG00000261786,RP4-555D20.2,5067
598,598,ENSG00000271192,RP4-555D20.3,548
599,599,ENSG00000272121,RP4-555D20.4,1069
600,600,ENSG00000230084,RP4-613B23.1,3103
601,601,ENSG00000245667,RP5-940J5.8,560
602,602,ENSG00000247853,RP5-940J5.6,2196
603,603,ENSG00000269968,RP5-940J5.9,422
604,604,ENSG00000285238,RP5-940J5.10,8514
605,605,ENSG00000225563,AC006076.1,1003
606,606,ENSG00000261938,RP11-461A8.1,329
607,607,ENSG00000276754,RP11-461A8.5,383
608,608,ENSG00000267192,AC006116.12,452
609,609,ENSG00000267549,ZSCAN5A-AS1,4770
610,610,ENSG00000267063,AC006130.3,555
611,611,ENSG00000223770,CACNA2D1-AS1,2651
612,612,ENSG00000258660,RP4-693M11.3,693
613,613,ENSG00000242593,RP5-921G16.1,20803
614,614,ENSG00000243574,RP11-264K23.1,1081
615,615,ENSG00000226323,AC006150.1,263
616,616,ENSG00000235427,AC006159.5,386
617,617,ENSG00000249502,AC006160.5,2128
618,618,ENSG00000256146,RP11-319E16.2,3387
619,619,ENSG00000256417,RP11-1038A11.3,1604
620,620,ENSG00000283138,RP3-488M23.3,713
621,621,ENSG00000266921,ZNF230-DT,3371
622,622,ENSG00000267058,RP11-15A1.3,2193
623,623,ENSG00000267191,ZNF45-AS1,1831
624,624,ENSG00000272799,RP11-474N24.6,534
625,625,ENSG00000243224,RP5-1157M23.2,1101
626,626,ENSG00000243696,RP5-966M1.6,6334
627,627,ENSG00000269729,AC006262.4,849
628,628,ENSG00000264513,RP11-556O9.2,478
629,629,ENSG00000272473,AC006273.4,861
630,630,ENSG00000260970,RP11-295D22.1,1463
631,631,ENSG00000251412,AC006296.1,764
632,632,ENSG00000246225,RP11-17A1.3,5339
633,633,ENSG00000206129,CTD-2008L17.2,3193
634,634,ENSG00000267732,RP11-456O19.3,1568
635,635,ENSG00000232445,EMSLR,4677
636,636,ENSG00000230442,ASB15-AS1,1727
637,637,ENSG00000272686,WASL-DT,2099
638,638,ENSG00000281120,RP5-1093G23.1,317
639,639,ENSG00000236213,AC006369.2,1743
640,640,ENSG00000236572,AC006369.3,384
641,641,ENSG00000234210,AC006372.4,4049
642,642,ENSG00000236861,BET1-AS1,636
643,643,ENSG00000262456,RP1-59D14.1,1065
644,644,ENSG00000263345,RP1-59D14.5,1234
645,645,ENSG00000274758,RP1-59D14.10,203
646,646,ENSG00000263466,RP1-56K13.2,437
647,647,ENSG00000265784,RP1-56K13.3,456
648,648,ENSG00000266588,RP1-56K13.5,983
649,649,ENSG00000274996,CTB-58E17.2,571
650,650,ENSG00000275532,CTB-58E17.3,486
651,651,ENSG00000275665,CTB-58E17.9,563
652,652,ENSG00000277182,CTB-58E17.5,2098
653,653,ENSG00000277969,CTB-58E17.1,2296
654,654,ENSG00000234921,RP11-85O21.5,581
655,655,ENSG00000236668,RP11-85O21.2,2146
656,656,ENSG00000228509,AC006460.2,5763
657,657,ENSG00000273448,RP11-166O4.6,1337
658,658,ENSG00000272719,CTB-161C1.1,515
659,659,ENSG00000268643,AC006486.9,664
660,660,ENSG00000249906,RP5-1029K10.2,1221
661,661,ENSG00000261770,CTC-459F4.1,3666
662,662,ENSG00000266977,CTC-459F4.5,889
663,663,ENSG00000267575,CTC-459F4.3,14163
664,664,ENSG00000282080,RP11-69M1.8,561
665,665,ENSG00000267001,AC006538.4,543
666,666,ENSG00000236540,AC006547.13,2267
667,667,ENSG00000243762,AC006547.8,526
668,668,ENSG00000268292,AC006547.15,583
669,669,ENSG00000267150,RP11-411B10.2,1085
670,670,ENSG00000267356,RP11-411B10.3,517
671,671,ENSG00000257105,RP11-259O18.4,496
672,672,ENSG00000282022,RP11-259O18.5,455
673,673,ENSG00000269194,AC006942.4,520
674,674,ENSG00000273203,AC006946.16,2855
675,675,ENSG00000237400,AC006960.7,531
676,676,ENSG00000260070,RP11-182J23.1,705
677,677,ENSG00000283504,RP5-958B11.2,1501
678,678,ENSG00000283648,RP5-958B11.1,1227
679,679,ENSG00000281593,GS1-114I9.3,666
680,680,ENSG00000267055,RP11-486P11.1,670
681,681,ENSG00000244239,AC007009.1,429
682,682,ENSG00000262020,RP11-66H6.3,610
683,683,ENSG00000271185,RP5-855F16.1,313
684,684,ENSG00000273320,RP11-22N19.2,847
685,685,ENSG00000227017,AC007036.6,674
686,686,ENSG00000229127,KANSL1L-AS1,2416
687,687,ENSG00000272807,RP11-260M2.1,740
688,688,ENSG00000228384,AC007040.6,477
689,689,ENSG00000258881,AC007040.11,4451
690,690,ENSG00000237689,AC007064.24,500
691,691,ENSG00000223838,AC007091.1,1539
692,692,ENSG00000231172,EVA1A-AS,1185
693,693,ENSG00000237293,AC007099.2,336
694,694,ENSG00000271955,RP11-444A22.1,1201
695,695,ENSG00000251410,AC007106.1,3877
696,696,ENSG00000263004,AKAP1-DT,1540
697,697,ENSG00000263089,RP11-166P13.4,4281
698,698,ENSG00000229970,AC007128.1,1853
699,699,ENSG00000272328,RP4-594A5.1,916
700,700,ENSG00000261146,RP11-2A4.4,4706
701,701,ENSG00000230408,BZW1-AS1,877
702,702,ENSG00000231815,AC007179.1,1180
703,703,ENSG00000224721,AC007182.6,2159
704,704,ENSG00000268173,AC007192.4,5142
705,705,ENSG00000269145,MAST3-AS1,463
706,706,ENSG00000268810,AC007193.9,448
707,707,ENSG00000269124,AC007193.10,472
708,708,ENSG00000269151,AC007193.8,188
709,709,ENSG00000256969,RP11-320N7.2,1054
710,710,ENSG00000260488,RP11-166B2.7,601
711,711,ENSG00000261216,RP11-166B2.5,384
712,712,ENSG00000263307,RSL1D1-DT,562
713,713,ENSG00000260362,RP11-297M9.1,660
714,714,ENSG00000283221,RP11-297M9.2,179
715,715,ENSG00000263033,RP11-396B14.2,1055
716,716,ENSG00000260071,RP11-418I22.2,6826
717,717,ENSG00000283003,RP11-418I22.3,1309
718,718,ENSG00000257135,ODC1-DT,4696
719,719,ENSG00000273063,RP11-334G22.1,338
720,720,ENSG00000223813,AC007255.8,1441
721,721,ENSG00000284959,RP11-114N19.3,8600
722,722,ENSG00000226925,IL1R1-AS1,382
723,723,ENSG00000232719,RP11-13J8.1,1269
724,724,ENSG00000213981,AC007277.3,2189
725,725,ENSG00000227014,FKBP14-AS1,2836
726,726,ENSG00000231519,AC007285.7,518
727,727,ENSG00000267980,AC007292.6,746
728,728,ENSG00000269318,AC007292.3,1812
729,729,ENSG00000269807,AC007292.4,357
730,730,ENSG00000257715,RP11-256L6.2,656
731,731,ENSG00000257878,RP11-256L6.3,862
732,732,ENSG00000272600,AC007308.7,373
733,733,ENSG00000234818,AC092687.5,565
734,734,ENSG00000224063,AC007319.1,1826
735,735,ENSG00000276017,ENSG00000276017.1,2404
736,736,ENSG00000277196,ENSG00000277196.4,2405
737,737,ENSG00000278817,ENSG00000278817.1,1213
738,738,ENSG00000283809,AC007326.13,1669
739,739,ENSG00000229679,AC007327.5,457
740,740,ENSG00000260975,RP11-142G1.3,559
741,741,ENSG00000261997,RP11-212I21.4,3828
742,742,ENSG00000261804,RP11-44F14.2,1394
743,743,ENSG00000262714,RP11-44F14.8,2142
744,744,ENSG00000260850,RP11-437L7.1,2647
745,745,ENSG00000261049,RP11-357N13.1,281
746,746,ENSG00000229424,AC007349.4,587
747,747,ENSG00000230831,AC007349.7,553
748,748,ENSG00000272984,RP11-85E16.1,532
749,749,ENSG00000225216,AC007362.3,1623
750,750,ENSG00000231969,MMADHC-DT,7149
751,751,ENSG00000226756,AC007365.3,627
752,752,ENSG00000256494,LINC02825,974
753,753,ENSG00000250098,RP11-22A3.1,316
754,754,ENSG00000250371,RP11-22A3.2,2694
755,755,ENSG00000258569,RP11-99E15.2,540
756,756,ENSG00000273090,RP11-78I14.1,478
757,757,ENSG00000227946,AC007383.3,1034
758,758,ENSG00000231955,AC007383.4,1411
759,759,ENSG00000237513,RP11-325F22.2,2557
760,760,ENSG00000231312,MAP4K3-DT,12609
761,761,ENSG00000235725,AC007389.3,1656
762,762,ENSG00000281920,RP11-418H16.1,744
763,763,ENSG00000232028,AC007391.2,504
764,764,ENSG00000231918,AC007682.1,3939
765,765,ENSG00000234350,AC007405.4,6794
766,766,ENSG00000239467,AC007405.6,2905
767,767,ENSG00000256540,RP11-598F7.6,1184
768,768,ENSG00000256577,SLC6A12-AS1,765
769,769,ENSG00000224173,LINC02831,3501
770,770,ENSG00000235495,AC010987.5,167
771,771,ENSG00000263499,RP11-118E18.4,1412
772,772,ENSG00000266100,RP11-118E18.2,563
773,773,ENSG00000264421,RP11-401F2.4,380
774,774,ENSG00000266473,HELZ-AS1,689
775,775,ENSG00000256237,RP11-434C1.2,188
776,776,ENSG00000226506,AC007463.2,882
777,777,ENSG00000283258,AC007491.1,2622
778,778,ENSG00000260573,RP11-21B23.3,5088
779,779,ENSG00000261393,RP11-21B23.1,478
780,780,ENSG00000260744,RP11-329J18.3,764
781,781,ENSG00000246379,RP11-461O7.1,9197
782,782,ENSG00000260041,RP11-355E10.1,834
783,783,ENSG00000260194,RP11-357N13.2,739
784,784,ENSG00000261630,RP11-357N13.3,547
785,785,ENSG00000258272,RP11-510I5.4,379
786,786,ENSG00000255871,RP11-69C13.1,2178
787,787,ENSG00000283240,RP11-239A17.1,1094
788,788,ENSG00000261369,RP11-474B12.1,870
789,789,ENSG00000260329,RP11-412D9.4,1469
790,790,ENSG00000236886,AC007563.5,904
791,791,ENSG00000244055,AC007566.10,5690
792,792,ENSG00000257221,RP11-689B22.2,2116
793,793,ENSG00000255655,RP11-256L11.3,603
794,794,ENSG00000263279,RP11-109M19.1,483
795,795,ENSG00000261394,RP11-165M1.3,539
796,796,ENSG00000175604,RP11-276H1.3,1974
797,797,ENSG00000261293,RP11-276H1.2,502
798,798,ENSG00000205414,RP11-401P9.6,2469
799,799,ENSG00000260029,RP11-401P9.1,1146
800,800,ENSG00000260249,RP11-401P9.5,6583
801,801,ENSG00000259843,RP11-429P3.3,498
802,802,ENSG00000260381,RP11-429P3.5,666
803,803,ENSG00000260086,RP11-42I10.1,3332
804,804,ENSG00000262420,RP11-490O6.2,2597
805,805,ENSG00000279249,RP11-491F9.1,27803
806,806,ENSG00000255670,RP11-253I19.3,412
807,807,ENSG00000242539,AC007620.3,1941
808,808,ENSG00000272699,RP11-145M9.5,497
809,809,ENSG00000258136,RP11-864J10.4,1911
810,810,ENSG00000262079,RP11-515O17.3,1763
811,811,ENSG00000263096,RP11-515O17.2,1740
812,812,ENSG00000263680,RP11-57A1.1,833
813,813,ENSG00000235464,AC007652.1,562
814,814,ENSG00000258131,RP11-541G9.1,573
815,815,ENSG00000249923,LINC02891,2228
816,816,ENSG00000273139,XXbac-B444P24.14,465
817,817,ENSG00000236754,AC004019.13,1960
818,818,ENSG00000267311,RP11-99A1.2,1100
819,819,ENSG00000225610,AC007679.3,781
820,820,ENSG00000270571,RP11-355F16.1,3438
821,821,ENSG00000258473,RP11-7F17.4,480
822,822,ENSG00000273729,RP11-7F17.8,3487
823,823,ENSG00000256011,RP11-392P7.7,369
824,824,ENSG00000260616,RP11-327F22.4,814
825,825,ENSG00000261644,CYLD-AS1,3409
826,826,ENSG00000236003,AC007050.17,652
827,827,ENSG00000277971,XXbac-B562F10.12,644
828,828,ENSG00000233251,AC007743.1,4369
829,829,ENSG00000236841,AC007750.5,4157
830,830,ENSG00000267213,DPY19L3-DT,972
831,831,ENSG00000267922,AC007193.6,332
832,832,ENSG00000268401,CTC-344H19.4,3297
833,833,ENSG00000267498,UQCRFS1-DT,1606
834,834,ENSG00000267617,AC007795.1,1272
835,835,ENSG00000260743,RP11-255C15.3,1566
836,836,ENSG00000249094,RP1-7G5.6,728
837,837,ENSG00000284837,RP11-803F22.1,1821
838,838,ENSG00000285471,RP11-960B9.3,759
839,839,ENSG00000255983,RP11-1038A11.1,1405
840,840,ENSG00000256218,RP11-1038A11.2,1727
841,841,ENSG00000262950,RP11-189E14.5,1963
842,842,ENSG00000281195,RP11-236P2.2,1615
843,843,ENSG00000224342,AC007879.1,554
844,844,ENSG00000225916,AC007879.4,551
845,845,ENSG00000234902,AC007879.2,1095
846,846,ENSG00000240440,AC007879.3,361
847,847,ENSG00000236469,AC007040.8,570
848,848,ENSG00000272735,RP11-467P9.1,607
849,849,ENSG00000277639,RP11-467J12.4,1983
850,850,ENSG00000198491,RP11-208N14.4,2674
851,851,ENSG00000283175,RP11-208N14.5,1973
852,852,ENSG00000263567,RP11-805L22.3,505
853,853,ENSG00000266877,RP1-41C23.1,568
854,854,ENSG00000259920,RP11-2E11.5,2902
855,855,ENSG00000270823,RP11-2E11.6,2634
856,856,ENSG00000270953,RP11-2E11.9,623
857,857,ENSG00000263863,AC007948.1,242
858,858,ENSG00000259268,AC007950.1,620
859,859,ENSG00000276651,AC007950.2,2347
860,860,ENSG00000230197,RP11-160E2.17,699
861,861,ENSG00000262202,RP11-160E2.6,637
862,862,ENSG00000262292,GRAPLDR,1486
863,863,ENSG00000262319,CTC-457L16.2,2673
864,864,ENSG00000263394,RP11-160E2.19,757
865,865,ENSG00000270321,RP11-2L8.2,2338
866,866,ENSG00000226747,FSIP2-AS2,1472
867,867,ENSG00000253939,RP11-44K6.3,502
868,868,ENSG00000267420,RP11-527L4.6,521
869,869,ENSG00000282199,RP11-527L4.5,832
870,870,ENSG00000267140,RP11-322E11.6,455
871,871,ENSG00000267583,RP11-322E11.5,916
872,872,ENSG00000275512,RP11-322E11.2,2533
873,873,ENSG00000257042,RP11-993B23.3,792
874,874,ENSG00000257261,RP11-96H19.1,4868
875,875,ENSG00000273824,RP11-81H14.1,1407
876,876,ENSG00000272369,RP11-446N19.1,448
877,877,ENSG00000239219,RP11-379K17.4,7977
878,878,ENSG00000259124,RP11-187O7.3,632
879,879,ENSG00000258637,RP11-242P2.1,394
880,880,ENSG00000259106,RP11-242P2.2,551
881,881,ENSG00000227365,AC008060.5,468
882,882,ENSG00000236544,AC008060.8,534
883,883,ENSG00000230918,DPP4-DT,1456
884,884,ENSG00000237031,AC008067.2,3357
885,885,ENSG00000232642,AC008073.7,1190
886,886,ENSG00000276087,RP11-507M3.1,2400
887,887,ENSG00000223935,LGALSL-DT,3197
888,888,ENSG00000260101,RP11-568N6.1,1907
889,889,ENSG00000280007,AC008079.10,20396
890,890,ENSG00000173862,RP11-89N17.1,1058
891,891,ENSG00000233219,RP11-89N17.3,380
892,892,ENSG00000236494,RP11-89N17.4,2830
893,893,ENSG00000257925,RP11-493L12.3,663
894,894,ENSG00000258181,RP11-493L12.4,510
895,895,ENSG00000276454,RP11-493L12.7,444
896,896,ENSG00000233175,CTD-2020K17.3,2293
897,897,ENSG00000267121,FMNL1-DT,3894
898,898,ENSG00000266602,RP11-476K15.1,9176
899,899,ENSG00000255649,RP11-502N13.2,1067
900,900,ENSG00000256658,RP11-180M15.4,150
901,901,ENSG00000257004,RP11-180M15.3,241
902,902,ENSG00000275963,RP11-180M15.6,775
903,903,ENSG00000274156,RP11-407N8.6,523
904,904,ENSG00000274797,RP11-407N8.5,433
905,905,ENSG00000273015,RP11-352M15.2,9730
906,906,ENSG00000257958,RP11-25E2.1,1538
907,907,ENSG00000257319,RP11-478B9.1,499
908,908,ENSG00000266535,RP11-40A13.1,557
909,909,ENSG00000257256,RP3-405J10.4,325
910,910,ENSG00000258177,RP11-394J1.2,525
911,911,ENSG00000229177,AC008154.5,327
912,912,ENSG00000223536,AC008069.1,2722
913,913,ENSG00000257022,RP11-729I10.2,522
914,914,ENSG00000273489,RP11-180C16.1,3731
915,915,ENSG00000237310,GS1-124K5.4,1262
916,916,ENSG00000229321,AC008269.2,5548
917,917,ENSG00000223642,AC008277.1,1512
918,918,ENSG00000224194,AC008278.3,568
919,919,ENSG00000234022,AC008278.2,409
920,920,ENSG00000272156,RP11-477N3.1,732
921,921,ENSG00000268186,ZNF114-AS1,437
922,922,ENSG00000245317,CTC-241N9.1,1454
923,923,ENSG00000284797,CTC-251H24.14,1131
924,924,ENSG00000285188,LLNLR-225F10.1,5979
925,925,ENSG00000268465,CTC-273B12.7,443
926,926,ENSG00000268530,CTC-273B12.5,1861
927,927,ENSG00000248482,CTC-276P9.3,541
928,928,ENSG00000253693,CTC-535M15.2,734
929,929,ENSG00000204758,CTC-308K20.1,2780
930,930,ENSG00000254295,CTC-308K20.2,489
931,931,ENSG00000249655,CTC-325J23.2,549
932,932,ENSG00000249637,CTC-329D1.2,985
933,933,ENSG00000253965,CTC-329D1.3,570
934,934,ENSG00000228323,MYADM-AS1,439
935,935,ENSG00000232220,AC008440.5,423
936,936,ENSG00000247049,CTC-338M12.7,566
937,937,ENSG00000248103,CTC-338M12.9,549
938,938,ENSG00000248514,CTC-338M12.1,456
939,939,ENSG00000250222,CTC-338M12.5,535
940,940,ENSG00000250900,TRIM7-AS1,1484
941,941,ENSG00000253687,CTC-348L5.1,731
942,942,ENSG00000253660,CTC-353G13.1,663
943,943,ENSG00000249476,CTD-2587M2.1,5862
944,944,ENSG00000267557,CTC-379B2.4,573
945,945,ENSG00000267477,CTC-398G3.6,727
946,946,ENSG00000271797,CTC-428G20.6,944
947,947,ENSG00000250258,CTC-431G16.2,460
948,948,ENSG00000267006,CTC-448F2.4,1176
949,949,ENSG00000253348,CTC-455F18.1,1191
950,950,ENSG00000248588,CTC-458G6.4,1462
951,951,ENSG00000279232,CTC-463N11.4,2906
952,952,ENSG00000249175,CTC-484P3.3,1940
953,953,ENSG00000268797,CTC-490E21.12,575
954,954,ENSG00000269843,CTC-490E21.10,482
955,955,ENSG00000282951,CTC-490E21.14,1103
956,956,ENSG00000197332,CTC-499B15.5,3495
957,957,ENSG00000267089,CTC-499B15.8,442
958,958,ENSG00000267646,CTC-499B15.7,2515
959,959,ENSG00000249021,CTC-505O3.3,706
960,960,ENSG00000263331,CTC-508F8.1,405
961,961,ENSG00000269043,CTC-513N18.6,2169
962,962,ENSG00000261754,CTC-523E23.1,2757
963,963,ENSG00000269086,CTC-523E23.5,8481
964,964,ENSG00000271109,CTC-523E23.11,1247
965,965,ENSG00000277013,CTC-526N19.1,2040
966,966,ENSG00000267273,CTC-543D15.3,656
967,967,ENSG00000229855,CTC-546K23.1,6863
968,968,ENSG00000267379,CTC-548K16.5,252
969,969,ENSG00000253613,CTC-551A13.2,442
970,970,ENSG00000251293,CTC-552D5.1,433
971,971,ENSG00000258864,CTC-554D6.1,694
972,972,ENSG00000285000,CTC-564N23.6,2348
973,973,ENSG00000251680,CTC-575N7.1,8389
974,974,ENSG00000250955,AC008592.7,571
975,975,ENSG00000251409,AC008592.4,450
976,976,ENSG00000272021,AC008592.8,547
977,977,ENSG00000271737,CTB-113I20.2,416
978,978,ENSG00000247699,FABP6-AS1,2890
979,979,ENSG00000248367,CTB-129O4.1,393
980,980,ENSG00000253858,CTB-147C13.1,567
981,981,ENSG00000275719,CTB-147N14.6,1229
982,982,ENSG00000249494,CTB-161M19.4,5185
983,983,ENSG00000253141,CTB-164N12.1,2350
984,984,ENSG00000269487,CTB-174O21.2,562
985,985,ENSG00000253978,CTB-178M22.2,645
986,986,ENSG00000267291,MAP4K1-AS1,516
987,987,ENSG00000267375,CTB-186G2.4,242
988,988,ENSG00000269392,CTB-191K22.6,304
989,989,ENSG00000253331,CTC-207P7.1,674
990,990,ENSG00000253768,CTB-33O18.1,455
991,991,ENSG00000253955,CTB-33O18.3,4449
992,992,ENSG00000254164,CTB-33O18.2,457
993,993,ENSG00000249526,CTB-35F21.1,568
994,994,ENSG00000250692,CTB-35F21.4,469
995,995,ENSG00000251387,CTB-35F21.3,553
996,996,ENSG00000271792,CTB-35F21.5,168
997,997,ENSG00000248544,CTB-47B11.3,2078
998,998,ENSG00000253269,CTB-37A13.1,283
999,999,ENSG00000267633,CTB-5E10.3,1081
1000,1000,ENSG00000267335,CTB-60B18.6,786
1001,1001,ENSG00000268108,CTB-60B18.12,520
1002,1002,ENSG00000268287,CTB-60B18.18,598
1003,1003,ENSG00000268655,CTB-60B18.10,1756
1004,1004,ENSG00000283663,CTB-60B18.23,1748
1005,1005,ENSG00000249738,AC008697.1,13436
1006,1006,ENSG00000273217,CTC-432M15.3,6393
1007,1007,ENSG00000248125,CTB-73N10.1,2323
1008,1008,ENSG00000283413,CTB-76P12.1,1174
1009,1009,ENSG00000254187,CTB-78F1.1,1124
1010,1010,ENSG00000250407,CTB-99A3.1,691
1011,1011,ENSG00000261669,CTD-2515A14.1,579
1012,1012,ENSG00000267523,CTD-2537I9.12,561
1013,1013,ENSG00000276488,CTD-2537I9.18,608
1014,1014,ENSG00000267475,NUDT19-DT,568
1015,1015,ENSG00000267130,CTD-2540B15.9,404
1016,1016,ENSG00000267580,CTD-2540B15.11,659
1017,1017,ENSG00000267727,CTD-2540B15.7,482
1018,1018,ENSG00000270212,CTD-2540B15.12,569
1019,1019,ENSG00000268326,CTD-2542C24.8,575
1020,1020,ENSG00000259955,CTD-2547G23.2,510
1021,1021,ENSG00000274925,ZKSCAN2-DT,3115
1022,1022,ENSG00000267650,CTD-2553C6.1,1167
1023,1023,ENSG00000267024,CTD-2588C8.8,442
1024,1024,ENSG00000255441,SIGLEC10-AS1,1005
1025,1025,ENSG00000267905,VSIG10L-AS1,438
1026,1026,ENSG00000267984,CTD-2616J11.9,219
1027,1027,ENSG00000268889,CTD-2616J11.14,559
1028,1028,ENSG00000269403,CTD-2616J11.11,551
1029,1029,ENSG00000266950,CTD-2623N2.5,408
1030,1030,ENSG00000269564,AC008753.4,387
1031,1031,ENSG00000196826,CTD-2192J16.17,4505
1032,1032,ENSG00000234848,CTD-3105H18.7,695
1033,1033,ENSG00000268744,CTD-3105H18.14,2593
1034,1034,ENSG00000268870,CTD-3105H18.16,617
1035,1035,ENSG00000269755,CTD-3105H18.18,588
1036,1036,ENSG00000267612,CTD-3116E22.7,600
1037,1037,ENSG00000277587,CTD-3116E22.8,508
1038,1038,ENSG00000269680,CTD-3128G10.6,686
1039,1039,ENSG00000268112,CTD-3149D2.4,217
1040,1040,ENSG00000268204,CTD-3214H19.6,843
1041,1041,ENSG00000268400,CTD-3214H19.4,1366
1042,1042,ENSG00000141979,CTD-3222D19.2,2567
1043,1043,ENSG00000268087,CTC-429P9.2,376
1044,1044,ENSG00000268309,CTD-3222D19.11,432
1045,1045,ENSG00000268790,CTC-429P9.4,1184
1046,1046,ENSG00000269085,CTD-3222D19.10,190
1047,1047,ENSG00000269399,CTD-3222D19.12,2069
1048,1048,ENSG00000279529,CTD-3222D19.8,2717
1049,1049,ENSG00000257355,CTD-2006C1.10,542
1050,1050,ENSG00000267179,CTD-2006C1.13,2219
1051,1051,ENSG00000249042,CTD-2015H6.3,8625
1052,1052,ENSG00000228737,AC008781.7,621
1053,1053,ENSG00000246422,DIAPH1-AS1,2480
1054,1054,ENSG00000267407,LINC02841,736
1055,1055,ENSG00000267555,CTD-2085J24.3,435
1056,1056,ENSG00000250453,CTD-2134P3.1,2576
1057,1057,ENSG00000250240,CTD-2154I11.2,2195
1058,1058,ENSG00000248733,CTD-2176I21.2,451
1059,1059,ENSG00000250032,CTD-2194L12.3,442
1060,1060,ENSG00000261266,CTD-2196E14.5,641
1061,1061,ENSG00000261723,CTD-2196E14.3,627
1062,1062,ENSG00000250383,CTD-2197I11.1,398
1063,1063,ENSG00000271788,CTD-2201E18.5,811
1064,1064,ENSG00000267952,CTD-2207O23.12,634
1065,1065,ENSG00000248758,CTD-2215E18.2,193
1066,1066,ENSG00000251054,CTD-2215E18.3,414
1067,1067,ENSG00000249236,CTD-2227I18.1,1169
1068,1068,ENSG00000269243,CTD-2231E14.8,3927
1069,1069,ENSG00000247372,CTD-2235C13.2,527
1070,1070,ENSG00000248734,CTD-2260A17.1,1001
1071,1071,ENSG00000272109,CTD-2260A17.3,1354
1072,1072,ENSG00000262211,CTD-2031P19.5,797
1073,1073,ENSG00000260136,CTD-2270L9.4,1007
1074,1074,ENSG00000225230,AC008937.3,914
1075,1075,ENSG00000237705,AC008937.2,619
1076,1076,ENSG00000271828,CTD-2310F14.1,1700
1077,1077,ENSG00000260072,CTD-2313J23.1,6510
1078,1078,ENSG00000272234,CTD-2325A15.5,604
1079,1079,ENSG00000267939,CTD-2325M2.1,421
1080,1080,ENSG00000248261,CTD-2333K2.1,690
1081,1081,ENSG00000250155,CTD-2353F22.1,3898
1082,1082,ENSG00000274441,CTD-2282P23.2,396
1083,1083,ENSG00000247796,CTD-2366F13.1,8072
1084,1084,ENSG00000272123,CTD-2366F13.2,453
1085,1085,ENSG00000271926,CTD-2376I4.1,640
1086,1086,ENSG00000272081,FCHO2-DT,494
1087,1087,ENSG00000268083,AC104534.3,963
1088,1088,ENSG00000267636,AC008992.1,446
1089,1089,ENSG00000267751,BSG-AS1,865
1090,1090,ENSG00000260277,RP11-101E7.2,1411
1091,1091,ENSG00000260905,LINC02890,375
1092,1092,ENSG00000260973,RP11-105C19.2,1666
1093,1093,ENSG00000261113,RP11-141O15.1,714
1094,1094,ENSG00000260580,RP11-142A12.1,717
1095,1095,ENSG00000260496,RP11-161M6.3,1383
1096,1096,ENSG00000260807,CEROX1,3905
1097,1097,ENSG00000261079,RP11-252A24.3,2365
1098,1098,ENSG00000261170,RP11-252A24.5,3244
1099,1099,ENSG00000260364,RP11-256I9.3,781
1100,1100,ENSG00000260834,RP11-256I9.2,1464
1101,1101,ENSG00000247228,RP11-296I10.3,3427
1102,1102,ENSG00000261320,RP11-297D21.2,475
1103,1103,ENSG00000270049,ATP6V0D1-DT,4828
1104,1104,ENSG00000260788,RP11-298D21.1,5978
1105,1105,ENSG00000261103,RP11-298D21.4,3700
1106,1106,ENSG00000259780,RP11-304L19.12,1225
1107,1107,ENSG00000260447,RP11-304L19.2,627
1108,1108,ENSG00000260778,RP11-304L19.13,980
1109,1109,ENSG00000261532,RP11-304L19.8,580
1110,1110,ENSG00000261663,RP11-304L19.11,788
1111,1111,ENSG00000261673,RP11-328J14.1,391
1112,1112,ENSG00000261310,RP11-354I13.1,565
1113,1113,ENSG00000260252,RP11-384M15.3,369
1114,1114,ENSG00000260060,RP11-388M20.1,833
1115,1115,ENSG00000260304,RP11-388M20.6,463
1116,1116,ENSG00000261385,RP11-388M20.2,357
1117,1117,ENSG00000260148,RP11-407G23.1,472
