s_iri,relationship,t_iri,,,,,,
http://identifiers.org/hgnc/12568,characterize,https://purl.org/ccf/ASCTB-TEMP_llc266,,,,,,
http://identifiers.org/hgnc/9459,characterize,http://purl.obolibrary.org/obo/CL_0009108,,,,,,
http://identifiers.org/hgnc/3349,characterize,https://purl.org/ccf/ASCTB-TEMP_amnion-mesenchymal-stromal-cell-amsc,,,,,,
http://identifiers.org/hgnc/42742,characterize,https://purl.org/ccf/ASCTB-TEMP_mmb324,,,,,,
http://identifiers.org/hgnc/1633,characterize,http://purl.obolibrary.org/obo/CL_0001054,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp5-1101c3-1,characterize,https://purl.org/ccf/ASCTB-TEMP_url312,,,,,,
http://identifiers.org/hgnc/6427,characterize,http://purl.obolibrary.org/obo/CL_0009072,,,,,,
http://identifiers.org/hgnc/4977,characterize,http://purl.obolibrary.org/obo/CL_0000037,,,,,,
http://identifiers.org/hgnc/18695,characterize,https://purl.org/ccf/ASCTB-TEMP_splat391,,,,,,
http://identifiers.org/hgnc/3318,characterize,http://purl.obolibrary.org/obo/CL_0019003,,,,,,
http://identifiers.org/hgnc/1631,characterize,http://purl.obolibrary.org/obo/CL_0002399,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd7,characterize,https://purl.org/ccf/ASCTB-TEMP_cd8-t,,,,,,
http://identifiers.org/hgnc/7315,characterize,https://purl.org/ccf/ASCTB-TEMP_mature-cd8-t-cell,,,,,,
http://identifiers.org/hgnc/1667,characterize,http://purl.obolibrary.org/obo/CL_0000037,,,,,,
http://identifiers.org/hgnc/17635,characterize,http://purl.obolibrary.org/obo/CL_0009108,,,,,,
http://identifiers.org/hgnc/8823,characterize,http://purl.obolibrary.org/obo/CL_0000115,,,,,,
http://identifiers.org/hgnc/14687,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd44,characterize,https://purl.org/ccf/ASCTB-TEMP_intercalary-cell,,,,,,
http://identifiers.org/hgnc/15979,characterize,https://purl.org/ccf/ASCTB-TEMP_respiratory-suprabasal-cell,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-81f8-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit151,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_4033020,,,,,,
http://identifiers.org/hgnc/6934,characterize,http://purl.obolibrary.org/obo/CL_2000091,,,,,,
http://identifiers.org/hgnc/10612,characterize,http://purl.obolibrary.org/obo/CL_0000071,,,,,,
http://identifiers.org/hgnc/1674,characterize,http://purl.obolibrary.org/obo/CL_0009081,,,,,,
http://identifiers.org/hgnc/2209,characterize,http://purl.obolibrary.org/obo/CL_1000691,,,,,,
http://identifiers.org/hgnc/1929,characterize,http://purl.obolibrary.org/obo/CL_0000242,,,,,,
http://identifiers.org/hgnc/738,characterize,http://purl.obolibrary.org/obo/CL_4033010,,,,,,
http://identifiers.org/hgnc/13433,characterize,https://purl.org/ccf/ASCTB-TEMP_dlnp94,,,,,,
http://identifiers.org/hgnc/10585,characterize,http://purl.obolibrary.org/obo/CL_4033029,,,,,,
http://identifiers.org/hgnc/9454,characterize,http://purl.obolibrary.org/obo/CL_0000037,,,,,,
http://identifiers.org/hgnc/16953,characterize,https://purl.org/ccf/ASCTB-TEMP_amex159,,,,,,
http://identifiers.org/hgnc/1645,characterize,http://purl.obolibrary.org/obo/CL_0000788,,,,,,
http://identifiers.org/hgnc/8778,characterize,http://purl.obolibrary.org/obo/PCL_0015033,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd36,characterize,http://purl.obolibrary.org/obo/CL_0000115,,,,,,
http://identifiers.org/hgnc/1674,characterize,http://purl.obolibrary.org/obo/CL_0000909,,,,,,
http://identifiers.org/hgnc/10640,characterize,https://purl.org/ccf/ASCTB-TEMP_cge283,,,,,,
http://identifiers.org/hgnc/1706,characterize,http://purl.obolibrary.org/obo/CL_0000802,,,,,,
http://identifiers.org/hgnc/1639,characterize,http://purl.obolibrary.org/obo/CL_0009018,,,,,,
https://purl.org/ccf/ASCTB-TEMP_itln1,characterize,http://purl.obolibrary.org/obo/CL_1000324,,,,,,
http://identifiers.org/hgnc/7872,characterize,https://purl.org/ccf/ASCTB-TEMP_llc270,,,,,,
http://identifiers.org/hgnc/7809,characterize,http://purl.obolibrary.org/obo/CL_0000874,,,,,,
http://identifiers.org/hgnc/9005,characterize,https://purl.org/ccf/ASCTB-TEMP_splat413,,,,,,
http://identifiers.org/hgnc/13378,characterize,http://purl.obolibrary.org/obo/CL_0000875,,,,,,
http://identifiers.org/hgnc/6152,characterize,https://purl.org/ccf/ASCTB-TEMP_subcapsular-dendritic-cell,,,,,,
http://identifiers.org/hgnc/8028,characterize,http://purl.obolibrary.org/obo/CL_0009072,,,,,,
http://identifiers.org/hgnc/9666,characterize,http://purl.obolibrary.org/obo/CL_0009071,,,,,,
http://identifiers.org/hgnc/50913,characterize,https://purl.org/ccf/ASCTB-TEMP_mgl10,,,,,,
http://identifiers.org/hgnc/5295,characterize,https://purl.org/ccf/ASCTB-TEMP_splat365,,,,,,
http://identifiers.org/hgnc/16941,characterize,https://purl.org/ccf/ASCTB-TEMP_cbi306,,,,,,
http://identifiers.org/hgnc/23091,characterize,https://purl.org/ccf/ASCTB-TEMP_oligo50,,,,,,
http://identifiers.org/hgnc/14189,characterize,http://purl.obolibrary.org/obo/CL_0002396,,,,,,
http://identifiers.org/hgnc/4540,characterize,http://purl.obolibrary.org/obo/CL_0000545,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ctc-806a22-1,characterize,https://purl.org/ccf/ASCTB-TEMP_llc274,,,,,,
http://identifiers.org/hgnc/30698,characterize,http://purl.obolibrary.org/obo/CL_0000815,,,,,,
http://identifiers.org/hgnc/6147,characterize,https://purl.org/ccf/ASCTB-TEMP_tbet-low-liver-nk-cell,,,,,,
http://identifiers.org/hgnc/5480,characterize,http://purl.obolibrary.org/obo/CL_0000787,,,,,,
http://identifiers.org/hgnc/1675,characterize,http://purl.obolibrary.org/obo/CL_0000895,,,,,,
http://identifiers.org/hgnc/2770,characterize,http://purl.obolibrary.org/obo/CL_0009105,,,,,,
http://identifiers.org/hgnc/2252,characterize,http://purl.obolibrary.org/obo/CL_0000236,,,,,,
http://identifiers.org/hgnc/613,characterize,http://purl.obolibrary.org/obo/CL_0000876,,,,,,
http://identifiers.org/hgnc/6152,characterize,http://purl.obolibrary.org/obo/CL_0002399,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp1-35c21-2,characterize,https://purl.org/ccf/ASCTB-TEMP_cge284,,,,,,
http://identifiers.org/hgnc/21735,characterize,https://purl.org/ccf/ASCTB-TEMP_splat425,,,,,,
http://identifiers.org/hgnc/17318,characterize,https://purl.org/ccf/ASCTB-TEMP_amex406,,,,,,
http://identifiers.org/hgnc/11141,characterize,http://purl.obolibrary.org/obo/CL_0009072,,,,,,
http://identifiers.org/hgnc/2064,characterize,http://purl.obolibrary.org/obo/CL_0000824,,,,,,
http://identifiers.org/hgnc/11765,characterize,http://purl.obolibrary.org/obo/PCL_0015118,,,,,,
http://identifiers.org/hgnc/5137,characterize,https://purl.org/ccf/ASCTB-TEMP_splat349,,,,,,
http://identifiers.org/hgnc/11529,characterize,http://purl.obolibrary.org/obo/CL_0009074,,,,,,
http://identifiers.org/hgnc/11926,characterize,http://purl.obolibrary.org/obo/CL_0000499,,,,,,
http://identifiers.org/hgnc/4172,characterize,https://purl.org/ccf/ASCTB-TEMP_splat396,,,,,,
http://identifiers.org/hgnc/11510,characterize,https://purl.org/ccf/ASCTB-TEMP_midi444,,,,,,
http://identifiers.org/hgnc/10720,characterize,http://purl.obolibrary.org/obo/CL_0000787,,,,,,
http://identifiers.org/hgnc/7315,characterize,https://purl.org/ccf/ASCTB-TEMP_b-cell,,,,,,
https://purl.org/ccf/ASCTB-TEMP_epcam,characterize,https://purl.org/ccf/ASCTB-TEMP_glandular-epithelial-cell,,,,,,
http://identifiers.org/hgnc/54290,characterize,https://purl.org/ccf/ASCTB-TEMP_splat313,,,,,,
http://identifiers.org/hgnc/6729,characterize,http://purl.obolibrary.org/obo/CL_0001056,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_1000331,,,,,,
http://identifiers.org/hgnc/1373,characterize,https://purl.org/ccf/ASCTB-TEMP_llc275,,,,,,
http://identifiers.org/hgnc/6373,characterize,http://purl.obolibrary.org/obo/CL_0000824,,,,,,
http://identifiers.org/hgnc/1912,characterize,https://purl.org/ccf/ASCTB-TEMP_glutamic-acid-decarboxylase-65-cell,,,,,,
http://identifiers.org/hgnc/1748,characterize,http://purl.obolibrary.org/obo/CL_4033003,,,,,,
http://identifiers.org/hgnc/1608,characterize,http://purl.obolibrary.org/obo/CL_0002437,,,,,,
https://purl.org/ccf/ASCTB-TEMP_hla-dr,characterize,http://purl.obolibrary.org/obo/CL_0000840,,,,,,
http://identifiers.org/hgnc/10802,characterize,http://purl.obolibrary.org/obo/CL_0002063,,,,,,
http://identifiers.org/hgnc/6024,characterize,http://purl.obolibrary.org/obo/CL_0001078,,,,,,
http://identifiers.org/hgnc/29,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn232,,,,,,
http://identifiers.org/hgnc/14005,characterize,https://purl.org/ccf/ASCTB-TEMP_splat415,,,,,,
http://identifiers.org/hgnc/3612,characterize,http://purl.obolibrary.org/obo/CL_0000845,,,,,,
http://identifiers.org/hgnc/42500,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit149,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ac018717-1,characterize,https://purl.org/ccf/ASCTB-TEMP_epen69,,,,,,
http://identifiers.org/hgnc/9360,characterize,http://purl.obolibrary.org/obo/CL_0001062,,,,,,
http://identifiers.org/hgnc/51662,characterize,https://purl.org/ccf/ASCTB-TEMP_oligo46,,,,,,
http://identifiers.org/hgnc/3353,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/8824,characterize,http://purl.obolibrary.org/obo/CL_0001058,,,,,,
http://identifiers.org/hgnc/7981,characterize,http://purl.obolibrary.org/obo/PCL_0015107,,,,,,
http://identifiers.org/hgnc/3145,characterize,http://purl.obolibrary.org/obo/CL_1000768,,,,,,
http://identifiers.org/hgnc/17635,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
http://identifiers.org/hgnc/11801,characterize,http://purl.obolibrary.org/obo/CL_0002568,,,,,,
http://identifiers.org/hgnc/130,characterize,http://purl.obolibrary.org/obo/CL_0019018,,,,,,
http://identifiers.org/hgnc/1636,characterize,http://purl.obolibrary.org/obo/CL_0002399,,,,,,
http://identifiers.org/hgnc/2479,characterize,http://purl.obolibrary.org/obo/CL_0000914,,,,,,
http://identifiers.org/hgnc/11529,characterize,http://purl.obolibrary.org/obo/CL_4033003,,,,,,
http://identifiers.org/hgnc/1643,characterize,http://purl.obolibrary.org/obo/CL_0000840,,,,,,
http://identifiers.org/hgnc/7656,characterize,http://purl.obolibrary.org/obo/CL_0001078,,,,,,
http://identifiers.org/hgnc/2475,characterize,http://purl.obolibrary.org/obo/CL_0001054,,,,,,
http://identifiers.org/hgnc/974,characterize,https://purl.org/ccf/ASCTB-TEMP_cop37,,,,,,
http://identifiers.org/hgnc/12338,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit120,,,,,,
http://identifiers.org/hgnc/777,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/9957,characterize,https://purl.org/ccf/ASCTB-TEMP_cbi298,,,,,,
http://identifiers.org/hgnc/7839,characterize,http://purl.obolibrary.org/obo/CL_0000169,,,,,,
http://identifiers.org/hgnc/1678,characterize,http://purl.obolibrary.org/obo/CL_0002437,,,,,,
http://identifiers.org/hgnc/3383,characterize,http://purl.obolibrary.org/obo/CL_0002193,,,,,,
http://identifiers.org/hgnc/11200,characterize,http://purl.obolibrary.org/obo/CL_0000818,,,,,,
http://identifiers.org/hgnc/1677,characterize,http://purl.obolibrary.org/obo/CL_0000084,,,,,,
http://identifiers.org/hgnc/43906,characterize,https://purl.org/ccf/ASCTB-TEMP_splat359,,,,,,
http://identifiers.org/hgnc/31713,characterize,http://purl.obolibrary.org/obo/CL_0002396,,,,,,
https://purl.org/ccf/ASCTB-TEMP_aqp2,characterize,http://purl.obolibrary.org/obo/CL_1000714,,,,,,
http://identifiers.org/hgnc/13010,characterize,http://purl.obolibrary.org/obo/PCL_0015039,,,,,,
http://identifiers.org/hgnc/1673,characterize,http://purl.obolibrary.org/obo/CL_0000910,,,,,,
http://identifiers.org/hgnc/33,characterize,http://purl.obolibrary.org/obo/CL_0002063,,,,,,
http://identifiers.org/hgnc/53225,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit125,,,,,,
http://identifiers.org/hgnc/1933,characterize,http://purl.obolibrary.org/obo/CL_0002437,,,,,,
http://identifiers.org/hgnc/12513,characterize,http://purl.obolibrary.org/obo/CL_0002275,,,,,,
http://identifiers.org/hgnc/74,characterize,https://purl.org/ccf/ASCTB-TEMP_vendc15,,,,,,
http://identifiers.org/hgnc/1674,characterize,http://purl.obolibrary.org/obo/CL_0000084,,,,,,
http://identifiers.org/hgnc/6445,characterize,http://purl.obolibrary.org/obo/CL_0000523,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd3,characterize,http://purl.obolibrary.org/obo/CL_0000910,,,,,,
http://identifiers.org/hgnc/1706,characterize,http://purl.obolibrary.org/obo/CL_0000492,,,,,,
http://identifiers.org/hgnc/6352,characterize,https://purl.org/ccf/ASCTB-TEMP_splat366,,,,,,
http://identifiers.org/hgnc/2200,characterize,http://purl.obolibrary.org/obo/CL_4033026,,,,,,
http://identifiers.org/hgnc/637,characterize,http://purl.obolibrary.org/obo/CL_0000066,,,,,,
http://identifiers.org/hgnc/26183,characterize,http://purl.obolibrary.org/obo/CL_1001285,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-964e11-3,characterize,https://purl.org/ccf/ASCTB-TEMP_splat414,,,,,,
http://identifiers.org/hgnc/26705,characterize,http://purl.obolibrary.org/obo/CL_0002394,,,,,,
https://purl.org/ccf/ASCTB-TEMP_klrc1,characterize,https://purl.org/ccf/ASCTB-TEMP_natural-killer-cell,,,,,,
http://identifiers.org/hgnc/6442,characterize,https://purl.org/ccf/ASCTB-TEMP_respiratory-suprabasal-cell,,,,,,
http://identifiers.org/hgnc/130,characterize,http://purl.obolibrary.org/obo/CL_0000359,,,,,,
http://identifiers.org/hgnc/7060,characterize,http://purl.obolibrary.org/obo/CL_0009079,,,,,,
http://identifiers.org/hgnc/60,characterize,http://purl.obolibrary.org/obo/CL_0000669,,,,,,
http://identifiers.org/hgnc/4702,characterize,http://purl.obolibrary.org/obo/CL_0000837,,,,,,
http://identifiers.org/hgnc/5716,characterize,http://purl.obolibrary.org/obo/CL_0000786,,,,,,
http://identifiers.org/hgnc/9459,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
http://identifiers.org/hgnc/6119,characterize,http://purl.obolibrary.org/obo/CL_0000786,,,,,,
http://identifiers.org/hgnc/8823,characterize,http://purl.obolibrary.org/obo/CL_0002350,,,,,,
http://identifiers.org/hgnc/1461,characterize,http://purl.obolibrary.org/obo/CL_0009076,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd3,characterize,https://purl.org/ccf/ASCTB-TEMP_cd4-t,,,,,,
http://identifiers.org/hgnc/29847,characterize,http://purl.obolibrary.org/obo/PCL_0015016,,,,,,
http://identifiers.org/hgnc/974,characterize,https://purl.org/ccf/ASCTB-TEMP_cop38,,,,,,
http://identifiers.org/hgnc/6740,characterize,http://purl.obolibrary.org/obo/CL_0009108,,,,,,
http://identifiers.org/hgnc/7512,characterize,http://purl.obolibrary.org/obo/CL_1000321,,,,,,
https://purl.org/ccf/ASCTB-TEMP_rp11-690j15-1,characterize,https://purl.org/ccf/ASCTB-TEMP_chrp80,,,,,,
http://identifiers.org/hgnc/29602,characterize,http://purl.obolibrary.org/obo/CL_0002138,,,,,,
http://identifiers.org/hgnc/43906,characterize,https://purl.org/ccf/ASCTB-TEMP_midi443,,,,,,
http://identifiers.org/hgnc/6765,characterize,http://purl.obolibrary.org/obo/CL_1000489,,,,,,
http://identifiers.org/hgnc/3594,characterize,http://purl.obolibrary.org/obo/CL_0000136,,,,,,
http://identifiers.org/hgnc/10006,characterize,http://purl.obolibrary.org/obo/CL_0000764,,,,,,
http://identifiers.org/hgnc/22950,characterize,https://purl.org/ccf/ASCTB-TEMP_splat362,,,,,,
http://identifiers.org/hgnc/6342,characterize,http://purl.obolibrary.org/obo/CL_0002619,,,,,,
http://identifiers.org/hgnc/6059,characterize,http://purl.obolibrary.org/obo/CL_0002394,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cd2,characterize,https://purl.org/ccf/ASCTB-TEMP_cd8-t,,,,,,
http://identifiers.org/hgnc/8861,characterize,http://purl.obolibrary.org/obo/CL_0000553,,,,,,
http://identifiers.org/hgnc/14025,characterize,https://purl.org/ccf/ASCTB-TEMP_splat400,,,,,,
http://identifiers.org/hgnc/6342,characterize,http://purl.obolibrary.org/obo/CL_1000717,,,,,,
http://identifiers.org/hgnc/13542,characterize,https://purl.org/ccf/ASCTB-TEMP_dlit151,,,,,,
http://identifiers.org/hgnc/5344,characterize,http://purl.obolibrary.org/obo/CL_0009108,,,,,,
http://identifiers.org/hgnc/30619,characterize,http://purl.obolibrary.org/obo/PCL_0015050,,,,,,
http://identifiers.org/hgnc/17106,characterize,http://purl.obolibrary.org/obo/CL_0002071,,,,,,
http://identifiers.org/hgnc/16916,characterize,http://purl.obolibrary.org/obo/CL_0002399,,,,,,
http://identifiers.org/hgnc/1675,characterize,http://purl.obolibrary.org/obo/CL_0000545,,,,,,
http://identifiers.org/hgnc/52467,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b105,,,,,,
http://identifiers.org/hgnc/26256,characterize,https://purl.org/ccf/ASCTB-TEMP_cge286,,,,,,
http://identifiers.org/hgnc/14605,characterize,https://purl.org/ccf/ASCTB-TEMP_thex450,,,,,,
http://identifiers.org/hgnc/1706,characterize,http://purl.obolibrary.org/obo/CL_0002437,,,,,,
http://identifiers.org/hgnc/6156,characterize,http://purl.obolibrary.org/obo/CL_4033018,,,,,,
http://identifiers.org/hgnc/130,characterize,http://purl.obolibrary.org/obo/CL_0000186,,,,,,
http://identifiers.org/hgnc/2356,characterize,http://purl.obolibrary.org/obo/CL_0000037,,,,,,
http://identifiers.org/hgnc/281,characterize,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-cell-of-ureter,,,,,,
http://identifiers.org/hgnc/4823,characterize,http://purl.obolibrary.org/obo/CL_0000764,,,,,,
http://identifiers.org/hgnc/1625,characterize,http://purl.obolibrary.org/obo/CL_0002394,,,,,,
https://purl.org/ccf/ASCTB-TEMP_kit,characterize,https://purl.org/ccf/ASCTB-TEMP_innate-lymphoid-cell,,,,,,
http://identifiers.org/hgnc/6012,characterize,http://purl.obolibrary.org/obo/CL_0000771,,,,,,
https://purl.org/ccf/ASCTB-TEMP_aj006998-2,characterize,https://purl.org/ccf/ASCTB-TEMP_ulit127,,,,,,
http://identifiers.org/hgnc/10588,characterize,http://purl.obolibrary.org/obo/CL_1000768,,,,,,
http://identifiers.org/hgnc/23319,characterize,https://purl.org/ccf/ASCTB-TEMP_cop42,,,,,,
http://identifiers.org/hgnc/6342,characterize,http://purl.obolibrary.org/obo/CL_0000623,,,,,,
http://identifiers.org/hgnc/18866,characterize,http://purl.obolibrary.org/obo/PCL_0015026,,,,,,
http://identifiers.org/hgnc/1674,characterize,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell-resident-memory,,,,,,
http://identifiers.org/hgnc/17379,characterize,https://purl.org/ccf/ASCTB-TEMP_mgl5,,,,,,
http://identifiers.org/hgnc/28495,characterize,http://purl.obolibrary.org/obo/CL_0009069,,,,,,
http://identifiers.org/hgnc/2705,characterize,http://purl.obolibrary.org/obo/CL_4033026,,,,,,
https://purl.org/ccf/ASCTB-TEMP_ccl12,characterize,http://purl.obolibrary.org/obo/CL_0009105,,,,,,
http://identifiers.org/hgnc/1674,characterize,http://purl.obolibrary.org/obo/CL_0000897,,,,,,
http://identifiers.org/hgnc/1073,characterize,https://purl.org/ccf/ASCTB-TEMP_mge241,,,,,,
http://identifiers.org/hgnc/9005,characterize,https://purl.org/ccf/ASCTB-TEMP_mmb330,,,,,,
http://identifiers.org/hgnc/1675,characterize,http://purl.obolibrary.org/obo/CL_0000897,,,,,,
https://purl.org/ccf/ASCTB-TEMP_cdh1,characterize,http://purl.obolibrary.org/obo/CL_1001109,,,,,,
http://identifiers.org/hgnc/1667,characterize,http://purl.obolibrary.org/obo/CL_0000786,,,,,,
http://identifiers.org/hgnc/7738,characterize,http://purl.obolibrary.org/obo/CL_0000540,,,,,,
http://identifiers.org/hgnc/5713,characterize,http://purl.obolibrary.org/obo/CL_0001058,,,,,,
http://identifiers.org/hgnc/12513,characterize,http://purl.obolibrary.org/obo/CL_0000173,,,,,,
http://identifiers.org/hgnc/500,characterize,http://purl.obolibrary.org/obo/CL_0000775,,,,,,
