tissue_general,tissue_general_ontology_term_id,tissue,tissue_ontology_term_id,dataset_id,self_reported_ethnicity,self_reported_ethnicity_ontology_term_id,sex,sex_ontology_term_id,suspension_type,collection_id,collection_name,collection_doi,pubyear,dataset_title,dataset_h5ad_path,dataset_total_cell_count,dataset_version_id
lung,UBERON:0002048,lung,UBERON:0002048,486486d4-9462-43e5-9249-eb43fa5a49a6,Asian,HANCESTRO:0008,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,T cells,486486d4-9462-43e5-9249-eb43fa5a49a6.h5ad,46140,93f5b20d-0d0d-4bfe-9eba-0a6e6cc321fe
lung,UBERON:0002048,lung,UBERON:0002048,486486d4-9462-43e5-9249-eb43fa5a49a6,European,HANCESTRO:0005,female,PATO:0000383,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,T cells,486486d4-9462-43e5-9249-eb43fa5a49a6.h5ad,46140,93f5b20d-0d0d-4bfe-9eba-0a6e6cc321fe
lung,UBERON:0002048,lung,UBERON:0002048,486486d4-9462-43e5-9249-eb43fa5a49a6,African American,HANCESTRO:0568,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,T cells,486486d4-9462-43e5-9249-eb43fa5a49a6.h5ad,46140,93f5b20d-0d0d-4bfe-9eba-0a6e6cc321fe
lung,UBERON:0002048,lung,UBERON:0002048,486486d4-9462-43e5-9249-eb43fa5a49a6,European,HANCESTRO:0005,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,T cells,486486d4-9462-43e5-9249-eb43fa5a49a6.h5ad,46140,93f5b20d-0d0d-4bfe-9eba-0a6e6cc321fe
lung,UBERON:0002048,lung,UBERON:0002048,486486d4-9462-43e5-9249-eb43fa5a49a6,Asian,HANCESTRO:0008,female,PATO:0000383,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,T cells,486486d4-9462-43e5-9249-eb43fa5a49a6.h5ad,46140,93f5b20d-0d0d-4bfe-9eba-0a6e6cc321fe
lung,UBERON:0002048,lung,UBERON:0002048,d4cfefa0-3a35-44eb-b848-d7a725b481e7,European,HANCESTRO:0005,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,NSCLC epithelial cells,d4cfefa0-3a35-44eb-b848-d7a725b481e7.h5ad,9778,cf42595e-c319-46a5-a40a-97d1fb7275e5
lung,UBERON:0002048,lung,UBERON:0002048,d4cfefa0-3a35-44eb-b848-d7a725b481e7,Asian,HANCESTRO:0008,female,PATO:0000383,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,NSCLC epithelial cells,d4cfefa0-3a35-44eb-b848-d7a725b481e7.h5ad,9778,cf42595e-c319-46a5-a40a-97d1fb7275e5
lung,UBERON:0002048,lung,UBERON:0002048,d4cfefa0-3a35-44eb-b848-d7a725b481e7,European,HANCESTRO:0005,female,PATO:0000383,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,NSCLC epithelial cells,d4cfefa0-3a35-44eb-b848-d7a725b481e7.h5ad,9778,cf42595e-c319-46a5-a40a-97d1fb7275e5
lung,UBERON:0002048,lung,UBERON:0002048,d4cfefa0-3a35-44eb-b848-d7a725b481e7,Asian,HANCESTRO:0008,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,NSCLC epithelial cells,d4cfefa0-3a35-44eb-b848-d7a725b481e7.h5ad,9778,cf42595e-c319-46a5-a40a-97d1fb7275e5
lung,UBERON:0002048,lung,UBERON:0002048,d4cfefa0-3a35-44eb-b848-d7a725b481e7,African American,HANCESTRO:0568,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,NSCLC epithelial cells,d4cfefa0-3a35-44eb-b848-d7a725b481e7.h5ad,9778,cf42595e-c319-46a5-a40a-97d1fb7275e5
lung,UBERON:0002048,lung,UBERON:0002048,d224c8e0-c28e-4360-9e42-b3977cd83f9f,European,HANCESTRO:0005,female,PATO:0000383,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Mesenchymal cells,d224c8e0-c28e-4360-9e42-b3977cd83f9f.h5ad,8030,c6a8111b-546d-4af1-9026-beea52c59f25
lung,UBERON:0002048,lung,UBERON:0002048,d224c8e0-c28e-4360-9e42-b3977cd83f9f,Asian,HANCESTRO:0008,female,PATO:0000383,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Mesenchymal cells,d224c8e0-c28e-4360-9e42-b3977cd83f9f.h5ad,8030,c6a8111b-546d-4af1-9026-beea52c59f25
lung,UBERON:0002048,lung,UBERON:0002048,d224c8e0-c28e-4360-9e42-b3977cd83f9f,African American,HANCESTRO:0568,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Mesenchymal cells,d224c8e0-c28e-4360-9e42-b3977cd83f9f.h5ad,8030,c6a8111b-546d-4af1-9026-beea52c59f25
lung,UBERON:0002048,lung,UBERON:0002048,d224c8e0-c28e-4360-9e42-b3977cd83f9f,Asian,HANCESTRO:0008,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Mesenchymal cells,d224c8e0-c28e-4360-9e42-b3977cd83f9f.h5ad,8030,c6a8111b-546d-4af1-9026-beea52c59f25
lung,UBERON:0002048,lung,UBERON:0002048,d224c8e0-c28e-4360-9e42-b3977cd83f9f,European,HANCESTRO:0005,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Mesenchymal cells,d224c8e0-c28e-4360-9e42-b3977cd83f9f.h5ad,8030,c6a8111b-546d-4af1-9026-beea52c59f25
lung,UBERON:0002048,lung,UBERON:0002048,576f193c-75d0-4a11-bd25-8676587e6dc2,European,HANCESTRO:0005,female,PATO:0000383,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Combined samples,576f193c-75d0-4a11-bd25-8676587e6dc2.h5ad,147137,b71ea601-9ad3-44d5-83a8-e8a57152e910
lung,UBERON:0002048,lung,UBERON:0002048,576f193c-75d0-4a11-bd25-8676587e6dc2,African American,HANCESTRO:0568,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Combined samples,576f193c-75d0-4a11-bd25-8676587e6dc2.h5ad,147137,b71ea601-9ad3-44d5-83a8-e8a57152e910
lung,UBERON:0002048,lung,UBERON:0002048,576f193c-75d0-4a11-bd25-8676587e6dc2,Asian,HANCESTRO:0008,female,PATO:0000383,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Combined samples,576f193c-75d0-4a11-bd25-8676587e6dc2.h5ad,147137,b71ea601-9ad3-44d5-83a8-e8a57152e910
lung,UBERON:0002048,lung,UBERON:0002048,576f193c-75d0-4a11-bd25-8676587e6dc2,European,HANCESTRO:0005,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Combined samples,576f193c-75d0-4a11-bd25-8676587e6dc2.h5ad,147137,b71ea601-9ad3-44d5-83a8-e8a57152e910
lung,UBERON:0002048,lung,UBERON:0002048,576f193c-75d0-4a11-bd25-8676587e6dc2,Asian,HANCESTRO:0008,male,PATO:0000384,cell,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,2021,Combined samples,576f193c-75d0-4a11-bd25-8676587e6dc2.h5ad,147137,b71ea601-9ad3-44d5-83a8-e8a57152e910
lung,UBERON:0002048,lung,UBERON:0002048,232f6a5a-a04c-4758-a6e8-88ab2e3a6e69,unknown,unknown,male,PATO:0000384,cell,edb893ee-4066-4128-9aec-5eb2b03f8287,High-resolution single-cell atlas reveals diversity and plasticity of tumor-associated neutrophils in non-small cell lung cancer,10.1016/j.ccell.2022.10.008,2022 ,The single-cell lung cancer atlas (LuCA) -- core atlas,232f6a5a-a04c-4758-a6e8-88ab2e3a6e69.h5ad,892296,4b397d75-9eb9-4527-835d-28929822ce7f
lung,UBERON:0002048,lung,UBERON:0002048,232f6a5a-a04c-4758-a6e8-88ab2e3a6e69,unknown,unknown,female,PATO:0000383,cell,edb893ee-4066-4128-9aec-5eb2b03f8287,High-resolution single-cell atlas reveals diversity and plasticity of tumor-associated neutrophils in non-small cell lung cancer,10.1016/j.ccell.2022.10.008,2022 ,The single-cell lung cancer atlas (LuCA) -- core atlas,232f6a5a-a04c-4758-a6e8-88ab2e3a6e69.h5ad,892296,4b397d75-9eb9-4527-835d-28929822ce7f
lung,UBERON:0002048,lung,UBERON:0002048,1e6a6ef9-7ec9-4c90-bbfb-2ad3c3165fd1,unknown,unknown,female,PATO:0000383,cell,edb893ee-4066-4128-9aec-5eb2b03f8287,High-resolution single-cell atlas reveals diversity and plasticity of tumor-associated neutrophils in non-small cell lung cancer,10.1016/j.ccell.2022.10.008,2022 ,The single-cell lung cancer atlas (LuCA) -- extended atlas,1e6a6ef9-7ec9-4c90-bbfb-2ad3c3165fd1.h5ad,1283972,ac1156c2-1fbe-44b1-af11-1c2076a2cb56
lung,UBERON:0002048,lung,UBERON:0002048,1e6a6ef9-7ec9-4c90-bbfb-2ad3c3165fd1,unknown,unknown,male,PATO:0000384,cell,edb893ee-4066-4128-9aec-5eb2b03f8287,High-resolution single-cell atlas reveals diversity and plasticity of tumor-associated neutrophils in non-small cell lung cancer,10.1016/j.ccell.2022.10.008,2022 ,The single-cell lung cancer atlas (LuCA) -- extended atlas,1e6a6ef9-7ec9-4c90-bbfb-2ad3c3165fd1.h5ad,1283972,ac1156c2-1fbe-44b1-af11-1c2076a2cb56
blood,UBERON:0000178,blood,UBERON:0000178,9dbab10c-118d-496b-966a-67f1763a6b7d,unknown,unknown,female,PATO:0000383,cell,0a839c4b-10d0-4d64-9272-684c49a2c8ba,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,10.1016/j.cell.2021.01.053,2021,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,9dbab10c-118d-496b-966a-67f1763a6b7d.h5ad,1462702,bfb0c5e3-d8c4-4d37-a9a1-ebd18d8b6b4d
blood,UBERON:0000178,blood,UBERON:0000178,9dbab10c-118d-496b-966a-67f1763a6b7d,unknown,unknown,male,PATO:0000384,cell,0a839c4b-10d0-4d64-9272-684c49a2c8ba,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,10.1016/j.cell.2021.01.053,2021,Large-scale single-cell analysis reveals critical immune characteristics of COVID-19 patients,9dbab10c-118d-496b-966a-67f1763a6b7d.h5ad,1462702,bfb0c5e3-d8c4-4d37-a9a1-ebd18d8b6b4d
blood,UBERON:0000178,blood,UBERON:0000178,30cd5311-6c09-46c9-94f1-71fe4b91813c,European,HANCESTRO:0005,male,PATO:0000384,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells,30cd5311-6c09-46c9-94f1-71fe4b91813c.h5ad,125117,53af2f77-00bf-4079-95d8-eef990caeff2
blood,UBERON:0000178,blood,UBERON:0000178,30cd5311-6c09-46c9-94f1-71fe4b91813c,unknown,unknown,male,PATO:0000384,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells,30cd5311-6c09-46c9-94f1-71fe4b91813c.h5ad,125117,53af2f77-00bf-4079-95d8-eef990caeff2
blood,UBERON:0000178,blood,UBERON:0000178,30cd5311-6c09-46c9-94f1-71fe4b91813c,East Asian,HANCESTRO:0009,female,PATO:0000383,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells,30cd5311-6c09-46c9-94f1-71fe4b91813c.h5ad,125117,53af2f77-00bf-4079-95d8-eef990caeff2
blood,UBERON:0000178,blood,UBERON:0000178,30cd5311-6c09-46c9-94f1-71fe4b91813c,unknown,unknown,female,PATO:0000383,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells,30cd5311-6c09-46c9-94f1-71fe4b91813c.h5ad,125117,53af2f77-00bf-4079-95d8-eef990caeff2
blood,UBERON:0000178,blood,UBERON:0000178,30cd5311-6c09-46c9-94f1-71fe4b91813c,European,HANCESTRO:0005,female,PATO:0000383,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells,30cd5311-6c09-46c9-94f1-71fe4b91813c.h5ad,125117,53af2f77-00bf-4079-95d8-eef990caeff2
blood,UBERON:0000178,blood,UBERON:0000178,21d3e683-80a4-4d9b-bc89-ebb2df513dde,unknown,unknown,female,PATO:0000383,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells,21d3e683-80a4-4d9b-bc89-ebb2df513dde.h5ad,246964,88c5f45a-053a-47bf-ae6b-bda94ddbf123
blood,UBERON:0000178,blood,UBERON:0000178,21d3e683-80a4-4d9b-bc89-ebb2df513dde,European,HANCESTRO:0005,male,PATO:0000384,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells,21d3e683-80a4-4d9b-bc89-ebb2df513dde.h5ad,246964,88c5f45a-053a-47bf-ae6b-bda94ddbf123
blood,UBERON:0000178,blood,UBERON:0000178,21d3e683-80a4-4d9b-bc89-ebb2df513dde,unknown,unknown,male,PATO:0000384,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells,21d3e683-80a4-4d9b-bc89-ebb2df513dde.h5ad,246964,88c5f45a-053a-47bf-ae6b-bda94ddbf123
blood,UBERON:0000178,blood,UBERON:0000178,21d3e683-80a4-4d9b-bc89-ebb2df513dde,East Asian,HANCESTRO:0009,female,PATO:0000383,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells,21d3e683-80a4-4d9b-bc89-ebb2df513dde.h5ad,246964,88c5f45a-053a-47bf-ae6b-bda94ddbf123
blood,UBERON:0000178,blood,UBERON:0000178,21d3e683-80a4-4d9b-bc89-ebb2df513dde,European,HANCESTRO:0005,female,PATO:0000383,cell,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,2021,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells,21d3e683-80a4-4d9b-bc89-ebb2df513dde.h5ad,246964,88c5f45a-053a-47bf-ae6b-bda94ddbf123
small intestine,UBERON:0002108,duodenum,UBERON:0002114,ee195b7d-184d-4dfa-9b1c-51a7e601ac11,unknown,unknown,female,PATO:0000383,cell,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,Charting human development using a multi-endodermal organ atlas and organoid models,10.1016/j.cell.2021.04.028,2021,Adult duodenum,ee195b7d-184d-4dfa-9b1c-51a7e601ac11.h5ad,5200,7b345957-a2d1-4d24-9af7-f45532291f1b
small intestine,UBERON:0002108,duodenum,UBERON:0002114,ee195b7d-184d-4dfa-9b1c-51a7e601ac11,unknown,unknown,male,PATO:0000384,cell,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,Charting human development using a multi-endodermal organ atlas and organoid models,10.1016/j.cell.2021.04.028,2021,Adult duodenum,ee195b7d-184d-4dfa-9b1c-51a7e601ac11.h5ad,5200,7b345957-a2d1-4d24-9af7-f45532291f1b
liver,UBERON:0002107,liver,UBERON:0002107,e84f2780-51e8-4cfa-8aa0-13bbfef677c7,unknown,unknown,female,PATO:0000383,nucleus,74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,10.1016/j.cell.2021.12.018,2021,All cells from human liver dataset,e84f2780-51e8-4cfa-8aa0-13bbfef677c7.h5ad,167598,6bd71ce5-536d-4dbc-b792-d38aae24b256
liver,UBERON:0002107,liver,UBERON:0002107,e84f2780-51e8-4cfa-8aa0-13bbfef677c7,unknown,unknown,male,PATO:0000384,cell,74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,10.1016/j.cell.2021.12.018,2021,All cells from human liver dataset,e84f2780-51e8-4cfa-8aa0-13bbfef677c7.h5ad,167598,6bd71ce5-536d-4dbc-b792-d38aae24b256
liver,UBERON:0002107,liver,UBERON:0002107,e84f2780-51e8-4cfa-8aa0-13bbfef677c7,unknown,unknown,female,PATO:0000383,cell,74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,10.1016/j.cell.2021.12.018,2021,All cells from human liver dataset,e84f2780-51e8-4cfa-8aa0-13bbfef677c7.h5ad,167598,6bd71ce5-536d-4dbc-b792-d38aae24b256
liver,UBERON:0002107,liver,UBERON:0002107,e84f2780-51e8-4cfa-8aa0-13bbfef677c7,unknown,unknown,male,PATO:0000384,nucleus,74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,10.1016/j.cell.2021.12.018,2021,All cells from human liver dataset,e84f2780-51e8-4cfa-8aa0-13bbfef677c7.h5ad,167598,6bd71ce5-536d-4dbc-b792-d38aae24b256
liver,UBERON:0002107,liver,UBERON:0002107,dfdf1ae2-d624-4004-9353-f18b902f6bca,unknown,unknown,female,PATO:0000383,cell,74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,10.1016/j.cell.2021.12.018,2021,Myeloid cells from human liver dataset,dfdf1ae2-d624-4004-9353-f18b902f6bca.h5ad,40821,cf18be2a-cfcf-40f1-9f72-9d4e856a1b65
